,EAST,WEST,NORTH,COAST
4610,1829.763075,1336.283678,1144.969189,14398.235508
4611,1790.831774,1293.029321,1092.258733,14060.760038
4612,1753.566173,1261.640747,1063.209142,13969.979547
4613,1749.642482,1250.569648,1065.02535,14181.345165
4614,1785.01582,1264.013827,1081.627264,14366.852952
4615,1838.63395,1290.217885,1113.446548,14588.416673
4616,1985.910746,1365.396505,1193.182351,15306.125522
4617,2196.140724,1463.851554,1303.712193,16415.911863
4618,2387.078292,1583.16055,1422.509639,17638.482151
4619,2609.613751,1720.148305,1541.569406,18730.61769
4620,2791.975706,1830.613961,1648.748115,19865.724349
4621,2929.425323,1912.533988,1740.167267,20860.77443
4622,2977.957924,1963.788714,1801.626821,21349.783805
4623,2958.441564,1985.86624,1833.658301,21392.97376
4624,2965.924521,1970.19171,1846.592891,21185.331349
4625,3004.23175,1928.74811,1840.586793,20079.654822
4626,2983.28776,1872.967862,1824.118707,18951.43834
4627,2869.782504,1805.157512,1778.160161,18275.418564
4628,2708.25556,1730.289872,1687.195267,17841.802762
4629,2585.938732,1670.884081,1607.813896,17351.486585
4630,2347.708292,1559.181909,1494.396566,16503.01973
4631,2196.666879,1447.908549,1381.467359,15538.008226
4632,2014.542867,1321.291845,1290.266894,14700.568978
4633,1875.662401,1273.158821,1212.265746,14032.771499
4634,1783.136347,1243.454423,1151.960008,13508.690861
4635,1724.441412,1207.817855,1109.891186,13189.63885
4636,1724.027122,1193.136508,1089.032547,13098.571924
4637,1700.913589,1198.282224,1091.286423,13326.547561
4638,1758.759845,1232.380401,1106.393302,13589.234671
4639,1789.812016,1255.784914,1129.502284,13881.032125
4640,1914.76033,1317.760337,1207.070769,14714.315636
4641,2121.55846,1426.662885,1306.747062,15798.34354
4642,2343.724921,1540.594383,1430.23777,17062.914715
4643,2548.773938,1659.667267,1561.605042,18236.209967
4644,2724.884832,1753.537917,1667.216227,19220.120513
4645,2814.889406,1839.860753,1761.610528,20072.887347
4646,2897.856355,1907.762621,1831.361329,20659.404953
4647,2913.1121,1942.699251,1867.059481,20870.733604
4648,2923.020106,1968.14028,1873.769186,20739.364243
4649,2897.645078,1948.074196,1863.898895,20329.398571
4650,2871.517605,1912.348814,1833.364648,19579.513891
4651,2810.244527,1893.000431,1791.709911,18928.037982
4652,2698.005058,1825.500166,1709.366432,18309.216267
4653,2607.495373,1750.354225,1639.298897,17775.34708
4654,2425.495802,1647.646835,1527.201876,16810.873902
4655,2201.974078,1536.573184,1414.669709,15850.295198
4656,2075.568495,1447.719244,1322.011833,15013.146312
4657,1947.021212,1372.950951,1240.743197,14306.128334
4658,1820.237494,1317.132314,1173.162976,13746.47371
4659,1794.006155,1283.125886,1130.340459,13407.897026
4660,1701.103841,1250.74869,1104.367681,13317.899222
4661,1782.068142,1239.168713,1108.081281,13498.784402
4662,1816.921525,1247.864774,1126.782172,13660.575241
4663,1845.972735,1262.536756,1151.885559,13849.789118
4664,1916.322469,1336.691394,1233.673692,14482.132601
4665,1974.097919,1424.883143,1346.55833,15478.302575
4666,2022.88636,1531.421443,1463.904913,16674.898812
4667,2047.914937,1651.328554,1586.845517,17722.683399
4668,2134.696675,1748.878267,1697.584238,18669.410525
4669,2222.389753,1803.196821,1795.180169,19468.430252
4670,2348.488597,1827.483191,1844.584562,19455.709588
4671,2478.07553,1852.735357,1885.764336,19308.132298
4672,2586.029485,1800.130822,1889.661026,19012.884093
4673,2624.168624,1704.390836,1846.551205,17883.502601
4674,2604.20041,1635.681413,1808.523861,16798.059558
4675,2494.882306,1566.696454,1746.286366,16077.710752
4676,2374.353556,1500.646596,1651.687045,15735.819463
4677,2272.796998,1471.740535,1577.080504,15443.584566
4678,2079.65994,1390.047011,1462.032906,14743.100087
4679,1898.319377,1293.790759,1346.536499,13973.673026
4680,1750.671601,1218.722804,1241.492313,13273.152177
4681,1645.766679,1157.118669,1159.751098,12699.346293
4682,1549.445981,1118.700511,1098.50102,12306.36372
4683,1449.704292,1080.288062,1053.777433,12071.130088
4684,1433.239364,1068.6045,1032.774293,12123.883426
4685,1457.435994,1070.487881,1034.088166,12355.394062
4686,1519.146738,1090.800094,1052.353022,12582.429925
4687,1633.599553,1113.167098,1085.972763,12921.982291
4688,1777.596515,1194.658221,1169.771281,13784.789186
4689,1939.31317,1279.73056,1273.383646,14726.083378
4690,2097.227956,1371.460801,1382.115285,15696.094668
4691,2261.569302,1497.539553,1499.547332,16671.522791
4692,2416.898991,1614.554861,1606.525929,17404.39034
4693,2547.07186,1708.153019,1706.684687,17591.116891
4694,2640.277296,1790.060618,1782.520204,17496.254282
4695,2691.463241,1862.095843,1833.49671,16931.895982
4696,2727.129148,1900.527621,1850.719608,16726.529049
4697,2688.131954,1893.724987,1833.26719,16741.524923
4698,2598.67771,1857.107559,1797.272015,16506.152225
4699,2486.943432,1796.038742,1736.18517,16210.291209
4700,2363.041023,1718.842073,1643.582117,15795.461509
4701,2306.546897,1654.598653,1563.424111,15382.316657
4702,2178.419152,1548.777061,1459.64666,14721.321966
4703,1995.584136,1437.259339,1352.215164,14043.687833
4704,1835.072053,1349.219147,1259.771079,13385.580993
4705,1714.930167,1277.142328,1178.357207,12829.11414
4706,1658.979575,1222.3368,1114.906176,12400.097527
4707,1585.224604,1179.484771,1068.24029,12035.879284
4708,1545.908477,1155.792999,1034.00518,11880.844449
4709,1525.083546,1140.549009,1019.154294,11832.464614
4710,1524.355653,1139.740515,1006.004238,11858.652629
4711,1571.385199,1147.17823,1027.012354,12126.864035
4712,1724.915435,1233.619135,1115.381837,13154.782096
4713,1891.265435,1333.077129,1229.025792,14387.365222
4714,2061.186599,1450.617209,1349.195336,15639.247916
4715,2235.949531,1573.572929,1466.139559,16779.096462
4716,2401.027685,1667.96896,1569.394135,17633.096487
4717,2523.590897,1753.622835,1660.71719,18341.842045
4718,2628.597734,1821.930834,1728.548839,18955.357725
4719,2701.376773,1874.205336,1780.637289,19327.56329
4720,2755.054125,1904.988742,1813.138279,19461.70801
4721,2755.236385,1916.263561,1820.589902,19333.878715
4722,2708.244774,1901.291365,1802.18215,18818.551986
4723,2601.252104,1846.53197,1751.102332,18089.19804
4724,2456.383611,1758.5004,1672.970756,17490.408808
4725,2360.584235,1683.932787,1595.556235,16944.209521
4726,2226.932008,1586.158288,1495.459561,16185.546651
4727,2055.099845,1492.555669,1393.417592,15322.643246
4728,1955.409471,1415.706505,1297.845098,14429.072364
4729,1858.954573,1342.978241,1231.702763,13773.199716
4730,1758.428279,1277.931315,1167.997881,13203.941304
4731,1679.792659,1237.309955,1125.301565,12774.545556
4732,1636.541123,1204.713178,1095.563219,12466.475626
4733,1603.19576,1179.7867,1075.879943,12270.421201
4734,1563.883093,1163.912618,1050.496617,12074.469642
4735,1554.814026,1161.60523,1051.607376,12143.378291
4736,1688.276265,1232.794609,1128.553119,13039.785839
4737,1854.477144,1324.464129,1242.608111,14287.312245
4738,2009.031981,1421.479721,1358.661907,15577.652896
4739,2166.466192,1534.323448,1480.801832,16788.843225
4740,2335.106956,1654.492497,1596.739158,17848.04984
4741,2537.218569,1747.580555,1697.32435,18712.542595
4742,2660.612958,1816.779906,1782.66349,19346.776692
4743,2758.003723,1873.993702,1834.270497,19709.509401
4744,2819.512619,1906.274666,1866.849712,19910.426061
4745,2756.223474,1908.353589,1873.948756,19804.327528
4746,2701.758788,1887.42633,1847.081335,19318.495165
4747,2591.833511,1830.398544,1795.972787,18541.428779
4748,2527.88569,1746.061311,1724.918493,17995.478429
4749,2401.69597,1682.84161,1666.20445,17519.228082
4750,2279.676699,1576.82281,1566.547648,16649.093589
4751,2112.089203,1473.628744,1453.637322,15758.982229
4752,2009.182826,1368.789055,1355.976683,14955.108628
4753,1895.944301,1295.985725,1273.50821,14280.781016
4754,1814.913045,1233.50998,1211.503981,13752.99602
4755,1743.659372,1180.906007,1160.931309,13417.829625
4756,1715.968784,1157.505952,1131.917666,13346.145807
4757,1724.769372,1153.184257,1131.299969,13530.508623
4758,1791.652127,1175.421468,1146.716355,13718.803738
4759,1830.335689,1200.373155,1163.607661,13917.833192
4760,1919.806485,1278.56085,1247.619605,14751.069106
4761,2044.877729,1383.440008,1354.80018,15828.299818
4762,2207.765796,1491.77386,1473.391088,16959.300421
4763,2356.445088,1618.462815,1598.086735,18081.731773
4764,2503.335414,1749.331209,1710.200894,19136.490381
4765,2662.026417,1862.605319,1814.809982,19938.020992
4766,2782.114215,1952.784148,1904.013868,20551.058454
4767,2838.315042,2006.51105,1955.069399,20840.529081
4768,2819.249913,2021.099686,1972.05452,20871.367652
4769,2820.265516,2020.45857,1964.826691,20717.12213
4770,2820.715748,2005.420393,1945.083198,20143.674451
4771,2721.733489,1948.242717,1887.923816,19297.873377
4772,2638.369261,1873.505802,1804.100685,18557.072827
4773,2531.126154,1808.520403,1740.813606,17985.995654
4774,2371.491299,1688.537389,1626.665842,17057.423395
4775,2193.742122,1568.879334,1513.112272,16074.71042
4776,2069.438233,1472.826951,1418.094811,15204.554098
4777,1953.119401,1402.053954,1336.459219,14556.810938
4778,1875.287629,1338.737283,1270.5751,14033.035121
4779,1809.354279,1299.771866,1221.453505,13740.405626
4780,1793.196256,1282.362404,1201.504829,13710.810279
4781,1796.530614,1273.821084,1206.451243,13908.202989
4782,1830.754665,1291.738386,1222.408584,14087.083943
4783,1879.418059,1306.451192,1249.05956,14396.151883
4784,2008.032616,1382.501296,1325.53582,15282.553855
4785,2156.730976,1480.006426,1434.384803,16452.088846
4786,2321.522728,1590.036612,1547.489053,17632.954476
4787,2485.764634,1709.334452,1666.884755,18668.052626
4788,2632.984334,1820.834464,1785.002897,19663.042558
4789,2776.225627,1916.590846,1889.370749,20548.517563
4790,2891.695207,1975.854558,1956.708477,21110.964724
4791,2858.968081,2002.799115,1983.821273,21140.132462
4792,2876.690434,2005.909482,1996.674226,21024.498619
4793,2879.056143,2013.98947,1982.15342,20654.598337
4794,2922.407442,2011.595107,1958.914642,20045.466868
4795,2830.341198,1963.396656,1916.68645,19337.991139
4796,2702.218582,1901.893703,1841.684586,18701.644304
4797,2586.764826,1830.15506,1777.925727,18109.572392
4798,2425.082556,1724.691326,1676.003174,17214.964116
4799,2248.243834,1608.900967,1565.633414,16225.678996
4800,2108.266992,1521.390955,1468.231243,15428.691858
4801,1983.018866,1462.393722,1394.562287,14779.213551
4802,1891.70785,1404.153849,1344.94536,14279.462355
4803,1819.889769,1359.829281,1305.914812,13961.999452
4804,1783.148903,1333.275303,1280.393719,13839.146778
4805,1789.800128,1322.566396,1273.321184,13963.7429
4806,1835.812387,1341.459895,1289.990137,14098.197247
4807,1878.885315,1354.980974,1303.524437,14357.560941
4808,2004.596957,1397.412945,1371.844126,15298.50275
4809,2173.28818,1478.608442,1452.168285,16530.948432
4810,2341.046293,1600.523418,1533.788712,17767.554542
4811,2545.530485,1705.399765,1604.966529,18989.510942
4812,2708.432094,1813.279298,1687.856395,19990.584432
4813,2840.70362,1895.529207,1776.956139,20739.588483
4814,2920.167024,1958.59199,1853.983261,21110.941426
4815,2931.197173,2002.563948,1913.516666,21153.985736
4816,2949.162374,2029.980478,1937.851946,21091.69769
4817,2937.249507,2015.311178,1909.99456,20784.042908
4818,2960.713557,2013.937076,1848.155252,20199.094469
4819,2886.583138,1981.387339,1783.677714,19442.535561
4820,2735.966672,1910.489453,1712.65039,18752.081561
4821,2613.879559,1845.552666,1646.086048,18102.321289
4822,2448.54137,1739.098727,1548.926318,17107.92142
4823,2267.536098,1629.198372,1450.589777,16105.250727
4824,2134.38977,1550.259158,1363.014119,15172.130842
4825,2022.872944,1479.813335,1306.296252,14484.330428
4826,1908.094839,1419.462027,1263.774372,13912.28318
4827,1853.97368,1375.219785,1234.843234,13566.640655
4828,1800.135092,1346.228558,1218.953551,13426.044538
4829,1797.796618,1346.154308,1230.706336,13583.550811
4830,1862.107589,1367.583357,1255.783364,13732.331419
4831,1882.391732,1374.120394,1277.501519,13979.429848
4832,1977.778476,1418.517497,1311.18192,14956.668707
4833,2140.486627,1479.487793,1346.958993,15994.767095
4834,2347.642568,1549.508517,1379.26429,17147.978375
4835,2484.008007,1619.23463,1419.720914,18256.145989
4836,2640.357511,1695.949453,1464.075393,19240.549077
4837,2722.697001,1765.293434,1522.485707,20189.413721
4838,2762.00679,1813.498521,1584.90085,20808.254007
4839,2799.707488,1849.332361,1630.636989,21298.521433
4840,2838.61008,1861.090688,1642.601486,21387.523792
4841,2857.497604,1846.806142,1646.359812,20886.944338
4842,2838.465939,1821.39551,1632.348831,20069.94333
4843,2742.056728,1786.080575,1576.812434,19206.322971
4844,2591.459045,1731.520663,1509.419298,18502.457269
4845,2531.913503,1689.085317,1467.134637,17851.830893
4846,2319.522889,1599.451368,1385.169638,16858.931555
4847,2178.685904,1513.743042,1293.902935,15836.73085
4848,2002.854422,1427.731674,1211.655156,15043.512888
4849,1890.736494,1356.979686,1153.74997,14323.859521
4850,1793.451665,1307.428342,1117.423948,13770.232014
4851,1736.026458,1270.246318,1089.96099,13427.957463
4852,1750.985839,1256.762907,1080.625005,13350.02733
4853,1749.687053,1259.9708,1097.199291,13440.341523
4854,1807.131348,1274.905926,1123.230462,13577.054691
4855,1832.781519,1295.519433,1139.072986,13778.009135
4856,1925.494232,1348.344996,1189.183693,14598.125172
4857,2077.201887,1419.990464,1253.390987,15634.33097
4858,2207.76725,1497.292543,1335.851632,16763.550668
4859,2346.261519,1580.918671,1424.388784,17842.597731
4860,2336.902196,1664.992805,1513.31024,18695.872504
4861,2436.252586,1757.866522,1595.431631,19028.385151
4862,2473.217333,1835.736107,1655.248819,18505.693729
4863,2498.061289,1902.30551,1682.902606,17688.220834
4864,2480.336524,1946.888489,1696.235392,17245.23966
4865,2397.210174,1940.941485,1686.654847,17094.85941
4866,2354.951261,1900.782757,1646.514803,16770.372952
4867,2296.487691,1844.51254,1588.177662,16479.162034
4868,2203.121368,1773.583649,1512.908504,16249.746133
4869,2134.287237,1713.780333,1448.162792,15974.071134
4870,1973.522213,1613.396613,1364.650186,15349.040588
4871,1869.420647,1517.7113,1279.658313,14643.053542
4872,1727.108015,1454.365157,1202.547529,13890.097225
4873,1609.873875,1387.514669,1141.492554,13300.381282
4874,1575.005612,1341.041744,1098.772133,12932.261463
4875,1521.553843,1295.375246,1063.197634,12576.054562
4876,1468.214153,1267.055075,1042.447717,12447.057919
4877,1512.056594,1240.151556,1036.730212,12417.40449
4878,1522.733252,1233.229519,1036.094255,12489.651057
4879,1557.617497,1229.633583,1042.607665,12749.69622
4880,1702.890691,1305.364339,1120.176138,13858.859358
4881,1887.727491,1402.932574,1239.020935,15239.980489
4882,2068.589655,1507.497269,1349.268444,16513.992519
4883,2244.823233,1605.100263,1462.321815,17595.675194
4884,2394.875963,1690.703075,1558.394064,18113.937475
4885,2541.964908,1776.562337,1645.750203,18357.647889
4886,2627.077776,1848.878524,1717.440036,18855.683465
4887,2694.301723,1907.304567,1764.849906,19369.7419
4888,2720.975565,1937.171136,1788.427637,19565.50449
4889,2733.875948,1948.046701,1804.763643,19262.034179
4890,2705.191585,1927.594463,1781.519102,18703.516977
4891,2584.587228,1880.390936,1729.974491,18138.096956
4892,2464.304875,1793.941076,1651.229818,17534.914608
4893,2365.385877,1720.441149,1581.37592,16983.308386
4894,2223.222254,1628.422584,1486.777329,16284.636885
4895,2085.113704,1542.940978,1388.516891,15547.641852
4896,1942.203226,1468.145671,1299.403046,14746.379934
4897,1840.251096,1397.957709,1227.030647,14151.69945
4898,1761.338291,1342.285303,1171.804576,13656.790389
4899,1697.255293,1301.715332,1131.924403,13209.552762
4900,1645.975477,1267.391636,1105.234976,12903.857892
4901,1590.756572,1244.400256,1090.645889,12742.39944
4902,1590.275698,1224.748974,1070.335742,12534.103785
4903,1640.051084,1219.15182,1076.080939,12647.996952
4904,1797.075667,1294.770904,1171.434983,13642.351799
4905,1975.375933,1391.82558,1276.736761,14995.495391
4906,2149.615776,1477.957918,1380.225754,16256.951116
4907,2256.98908,1570.46004,1484.64528,17325.718032
4908,2484.852259,1669.500743,1581.519931,18231.322511
4909,2600.787743,1754.731589,1666.882757,18931.736751
4910,2699.430045,1829.310355,1732.818491,19372.367378
4911,2733.041473,1884.832835,1777.751338,19716.668733
4912,2825.457929,1915.503262,1816.025097,19620.160746
4913,2861.102479,1933.686557,1833.719514,19504.122482
4914,2833.567742,1922.111342,1813.555196,19126.931861
4915,2720.002494,1881.357299,1759.254496,18561.468901
4916,2587.353,1796.957842,1680.494152,18011.251688
4917,2467.816536,1732.875361,1605.115013,17485.457217
4918,2325.046429,1632.726581,1496.31616,16594.923992
4919,2159.038779,1527.885086,1388.78948,15649.771521
4920,2016.007088,1436.903623,1276.276968,14824.612027
4921,1933.839433,1371.940055,1211.08928,14217.186093
4922,1843.471855,1312.156697,1162.55715,13719.522439
4923,1788.756162,1274.312206,1126.564922,13479.437311
4924,1764.543184,1263.088188,1108.513448,13485.654934
4925,1758.959227,1262.908367,1116.779975,13629.353628
4926,1780.226852,1281.824573,1148.696641,13728.794303
4927,1822.277518,1298.57509,1170.120192,13981.424025
4928,1922.216208,1369.648317,1264.847023,14965.361414
4929,2116.160977,1462.430506,1372.942753,16247.114085
4930,2326.03248,1551.250253,1479.450022,17461.034271
4931,2504.019417,1660.389358,1596.972159,18571.561981
4932,2674.478743,1760.878226,1699.272692,19602.983084
4933,2819.956686,1859.358975,1789.2202,20396.542369
4934,2917.86474,1940.716957,1856.561738,20841.21361
4935,2968.926201,1994.558315,1897.510353,20670.936948
4936,2972.121551,2019.552236,1904.987557,20619.788519
4937,2962.297846,2008.857129,1887.682475,20518.300759
4938,2917.502683,1982.859555,1867.973116,19961.252746
4939,2814.217419,1920.778253,1814.773307,19176.801449
4940,2684.945067,1842.694865,1723.058609,18343.90594
4941,2559.831794,1779.872279,1654.173283,17681.032981
4942,2381.138996,1672.463321,1547.021044,16691.58558
4943,2194.334891,1562.483629,1433.060711,15658.249132
4944,2043.317266,1461.532674,1340.386626,14691.263824
4945,1925.924824,1388.171612,1263.118288,14015.350946
4946,1844.19812,1327.028989,1216.145284,13511.499081
4947,1779.566538,1288.582121,1182.254852,13274.242342
4948,1727.230918,1273.863446,1163.942355,13281.478962
4949,1761.455122,1266.919749,1164.37586,13447.17882
4950,1796.829203,1285.568473,1173.061165,13650.705941
4951,1824.081885,1302.094193,1195.399775,13942.235569
4952,1970.789318,1369.586839,1276.233239,14894.829323
4953,2145.026617,1456.79088,1378.715116,16015.914182
4954,2304.929565,1553.254203,1488.76311,17225.809239
4955,2435.23801,1649.339731,1600.53739,18360.127932
4956,2576.827732,1744.976901,1697.642463,19289.116599
4957,2704.677864,1835.408951,1784.34548,20029.652304
4958,2822.796613,1910.322891,1860.069726,20420.535073
4959,2874.300994,1964.023838,1906.605742,20572.193849
4960,2935.042779,1996.660291,1926.771903,20710.613738
4961,2952.162273,2004.435609,1915.107891,20563.556436
4962,2901.701431,1986.227707,1887.846626,19975.891231
4963,2804.364066,1926.923212,1831.933302,19114.271698
4964,2664.531811,1840.894209,1741.987086,18359.534442
4965,2565.935995,1766.044056,1667.116893,17756.921153
4966,2410.127387,1654.5521,1559.725644,16792.005688
4967,2237.225835,1548.253508,1450.458101,15769.768196
4968,2077.597129,1466.67584,1361.756345,14946.773921
4969,1922.453842,1408.521023,1298.560298,14223.957099
4970,1826.818946,1360.550165,1252.497155,13722.434534
4971,1789.227097,1315.720985,1219.813263,13364.028149
4972,1757.398429,1293.345569,1208.720388,13287.045399
4973,1763.119615,1290.099089,1203.863436,13517.110942
4974,1804.626741,1312.005321,1218.6967,13729.192109
4975,1847.658319,1324.976727,1230.235849,14000.262934
4976,1968.891031,1396.418075,1303.668966,14988.628836
4977,2137.328949,1492.743398,1404.329178,16189.890276
4978,2312.602611,1596.074672,1519.321803,17295.509494
4979,2490.900691,1685.45188,1634.57957,18285.434067
4980,2661.344021,1783.724845,1744.466059,18949.363631
4981,2811.828825,1878.176504,1843.603418,19435.797497
4982,2903.171599,1933.179324,1907.213315,19669.781597
4983,2934.388966,2000.808553,1950.409935,19572.851425
4984,2928.685485,2031.7927,1959.25436,19322.859065
4985,2880.665186,2018.878681,1943.621816,18724.77613
4986,2807.309042,1997.248922,1912.44901,17943.198094
4987,2739.746322,1949.086459,1858.105923,17544.925293
4988,2599.064812,1862.852905,1762.084948,17075.938073
4989,2479.453358,1792.769315,1673.028313,16593.219424
4990,2323.303148,1682.428939,1558.850729,15762.573396
4991,2158.200445,1581.457138,1454.427962,14893.654856
4992,2028.621628,1483.851364,1362.024837,14165.79934
4993,1911.148,1409.460906,1287.068659,13542.281566
4994,1823.093949,1350.07281,1239.916574,13093.288272
4995,1759.75501,1306.944806,1198.499963,12843.535589
4996,1739.116103,1280.967386,1172.7387,12843.336106
4997,1748.658448,1273.819115,1172.585396,13106.323145
4998,1789.286773,1289.788765,1196.841945,13338.260947
4999,1853.151502,1302.452335,1220.029509,13613.018664
5000,1984.202757,1369.677038,1304.833836,14534.184922
5001,2119.797225,1466.32796,1403.545713,15724.030692
5002,2328.965461,1565.01055,1514.349914,16966.439471
5003,2528.655704,1666.116225,1625.948569,17951.071066
5004,2681.392259,1768.453671,1729.417779,18834.117267
5005,2812.894729,1858.799799,1817.856053,19584.809232
5006,2897.20948,1927.741706,1877.594992,19813.993197
5007,2977.503991,1991.361752,1930.276642,19552.546606
5008,3003.30946,2020.715675,1946.059331,18651.400109
5009,2973.167371,2012.926378,1927.063988,17808.570805
5010,2902.434025,1993.620078,1894.331216,17171.321929
5011,2768.782742,1943.22546,1835.166972,16667.151095
5012,2612.151969,1863.646082,1756.060147,16429.72587
5013,2472.117171,1800.065099,1683.291397,16128.538145
5014,2312.047147,1697.802693,1571.620869,15395.023049
5015,2142.321652,1594.243198,1462.60262,14573.232968
5016,1995.150847,1509.605862,1356.456945,13827.811661
5017,1896.189934,1433.312047,1283.480019,13224.086622
5018,1830.142873,1372.605714,1228.159888,12810.315429
5019,1768.581489,1319.358325,1184.312078,12535.142296
5020,1732.35227,1298.254282,1162.90641,12583.111837
5021,1758.137247,1294.339786,1159.193066,12808.393475
5022,1791.578452,1300.669737,1171.250395,13032.226221
5023,1832.701497,1315.508654,1185.459202,13293.968834
5024,1970.133277,1383.614931,1266.158182,14348.093355
5025,2152.407047,1480.114709,1360.30372,15619.168745
5026,2329.501832,1588.344607,1471.340633,16792.02401
5027,2509.270657,1710.58552,1587.186721,17992.183122
5028,2654.616992,1818.238175,1689.100065,18852.7411
5029,2799.998884,1889.388237,1770.226137,19023.849754
5030,2889.279593,1943.954754,1808.335264,18684.467472
5031,2966.356556,1971.710971,1810.113535,18547.982171
5032,2973.87204,1994.522677,1804.719813,18932.415328
5033,2927.878584,1981.87638,1741.311043,19254.166485
5034,2822.957382,1948.297569,1684.834393,18736.928973
5035,2697.689552,1894.835927,1615.789563,17944.569238
5036,2590.760627,1822.771495,1545.058212,17364.322104
5037,2479.749182,1753.793598,1482.941546,16828.319751
5038,2345.86449,1662.062409,1399.719007,16060.856378
5039,2194.292966,1567.556219,1316.61655,15222.10149
5040,2038.432276,1480.926001,1245.281441,14344.904105
5041,1931.963613,1424.157475,1191.228281,13712.236384
5042,1831.300152,1379.498127,1150.298475,13281.198649
5043,1733.216217,1334.444876,1103.479228,12833.357983
5044,1670.364208,1302.715327,1080.370398,12652.32816
5045,1715.010757,1263.639832,1069.122974,12567.188229
5046,1711.800825,1253.765884,1069.54889,12596.404716
5047,1675.049014,1255.113924,1072.781403,12734.323994
5048,1857.549802,1329.343548,1134.341792,13693.220383
5049,2067.248848,1431.029953,1202.409324,14889.330588
5050,2249.403055,1540.064387,1265.487562,15924.453913
5051,2429.173997,1646.749705,1354.994839,16957.290715
5052,2578.769582,1734.9348,1438.125325,17757.96749
5053,2692.738663,1822.574191,1502.358859,18547.502329
5054,2770.791583,1895.335317,1551.733976,18953.33871
5055,2814.226929,1946.615782,1593.016384,19071.950405
5056,2858.696393,1979.304407,1629.916067,19105.549069
5057,2840.457058,1990.440785,1648.713363,18874.708936
5058,2739.686397,1962.602533,1623.882633,18354.735248
5059,2580.127724,1892.415169,1573.056952,17634.339922
5060,2479.543265,1819.829634,1517.833828,17161.887984
5061,2358.862686,1741.039277,1459.21,16632.814243
5062,2220.794961,1648.544107,1383.945039,16026.646627
5063,2068.085355,1553.083395,1303.145218,15295.425955
5064,1914.658343,1467.308611,1243.192999,14531.10563
5065,1810.448399,1397.531398,1185.966783,13905.903565
5066,1775.975873,1344.422917,1139.471974,13324.669257
5067,1734.526016,1302.844567,1103.145297,12861.764461
5068,1686.705187,1270.734588,1079.563886,12511.468714
5069,1676.439274,1248.744237,1065.269009,12342.985878
5070,1649.733166,1231.860733,1056.603681,12216.016567
5071,1683.245456,1224.866319,1056.624296,12241.537002
5072,1799.8547370000001,1298.889354,1107.535713,13225.784604
5073,1944.888055,1396.038747,1193.189037,14546.09151
5074,2086.264876,1487.444061,1284.832129,15801.054488
5075,2259.528309,1586.512365,1364.950246,16998.752587
5076,2451.474605,1686.544702,1457.52144,17925.510252
5077,2551.821213,1768.135965,1559.629623,18654.900078
5078,2642.00307,1839.40859,1649.874732,19217.257702
5079,2782.278516,1892.43046,1720.579226,19588.700251
5080,2838.981793,1917.979792,1764.475582,19717.08008
5081,2850.766331,1936.3374,1796.327664,19565.584327
5082,2811.322546,1913.198518,1780.170321,19101.084462
5083,2707.989333,1857.191771,1723.770299,18313.246665
5084,2590.809222,1772.816819,1648.180857,17664.587293
5085,2460.629999,1705.444727,1581.136407,17086.279749
5086,2287.891268,1598.216213,1487.191626,16210.992284
5087,2118.607732,1494.961947,1390.445917,15258.138194
5088,1977.640627,1408.632831,1299.607343,14500.811424
5089,1848.996086,1343.453495,1241.591701,13903.819078
5090,1769.466038,1292.209384,1193.822427,13464.476153
5091,1745.296721,1251.007413,1160.912213,13245.44532
5092,1682.759853,1232.717712,1148.973556,13229.402011
5093,1714.646568,1226.050389,1163.681083,13422.371934
5094,1788.266213,1242.61106,1187.977126,13635.987846
5095,1806.823858,1251.97527,1196.960072,13836.77529
5096,1974.665958,1319.115565,1233.750556,14781.255389
5097,2118.133526,1410.518021,1284.830975,15933.609891
5098,2260.480908,1501.355346,1345.301462,16959.245016
5099,2428.726571,1610.733008,1416.67174,17888.291542
5100,2548.269546,1715.524887,1493.045304,18589.157677
5101,2737.167577,1815.777094,1576.799977,19036.270306
5102,2833.056919,1895.796056,1649.318931,19280.607867
5103,2912.153394,1955.806174,1696.584629,19542.722255
5104,2912.722757,1978.036038,1711.494633,19558.339487
5105,2922.708731,1972.039919,1707.684967,19272.08947
5106,2883.964185,1947.637107,1701.517412,18903.456806
5107,2762.513719,1892.084488,1660.900153,18338.804936
5108,2646.65556,1821.336811,1604.476894,17809.936817
5109,2517.503489,1755.049227,1541.983096,17221.369067
5110,2354.941181,1643.062866,1440.807781,16250.577123
5111,2162.323536,1534.114047,1341.461046,15268.678044
5112,2044.686974,1460.576607,1261.088125,14416.309067
5113,1946.301716,1386.626096,1198.963531,13797.996305
5114,1873.742978,1330.76969,1155.869408,13415.58031
5115,1767.11327,1299.443563,1127.977254,13265.45158
5116,1794.80327,1284.069077,1116.348383,13260.73452
5117,1807.789483,1281.007144,1129.453078,13502.281017
5118,1842.262672,1298.528134,1161.227115,13809.974396
5119,1882.424235,1304.455192,1182.963194,14017.080361
5120,2021.433488,1374.124928,1266.274732,15016.853991
5121,2190.427305,1475.465663,1365.818056,16138.158492
5122,2358.248898,1578.333321,1476.515335,17325.54745
5123,2549.68927,1669.089077,1590.624699,18444.031887
5124,2699.630894,1762.757702,1694.863642,19466.244087
5125,2861.1686,1854.727047,1785.899663,20289.156633
5126,2954.629488,1926.101723,1847.517187,20799.585204
